Unnamed: 0,distance,duration,update_time,create_time,time_offset,mean_speed,end_time,max_speed,exercise_type,start_time,calorie,start_date,start,end_date,exercise_duration,exercise_duration_minutes,start_hour,end_hour,type,exercise_duration_int
227,1241.743,1204026,2018-05-06 23:13:38.411,2018-05-06 23:13:38.411,UTC-0300,1.1639661,2018-05-06 23:12:37.648,1.492955,1001,2018-05-06 22:52:33.622,72.52,2018-05-06,22:52:33.622000,2018-05-06,0 days 00:20:04.026000000,20.0671,22,23,Walking,20
146,1667.484,1070257,2018-05-07 22:51:06.401,2018-05-07 22:51:06.401,UTC-0300,1.7403951000000002,2018-05-07 22:50:05.034,2.5,1001,2018-05-07 22:32:14.777,103.6,2018-05-07,22:32:14.777000,2018-05-07,0 days 00:17:50.257000000,17.83761666666667,22,22,Walking,17
133,1122.031,1207353,2018-05-08 20:55:13.264,2018-05-08 20:55:13.264,UTC-0300,1.2926024,2018-05-08 20:54:13.597,1.7222221999999998,1001,2018-05-08 20:34:06.244,67.67,2018-05-08,20:34:06.244000,2018-05-08,0 days 00:20:07.353000000,20.12255,20,20,Walking,20
483,1291.01,1021052,2018-05-15 23:56:00.624,2018-05-15 23:56:00.624,UTC-0300,1.2643919,2018-05-15 23:48:29.000,1.5555556,1001,2018-05-15 23:31:28.000,85.78,2018-05-15,23:31:28,2018-05-15,0 days 00:17:01.052000000,17.017533333333333,23,23,Walking,17
27,1182.851,1125590,2018-05-15 23:51:40.562,2018-05-15 23:51:40.562,UTC-0300,1.2906489,2018-05-15 23:50:39.144,1.7222221999999998,1001,2018-05-15 23:31:53.554,76.64,2018-05-15,23:31:53.554000,2018-05-15,0 days 00:18:45.590000000,18.759833333333336,23,23,Walking,18
474,1114.4,1074113,2018-05-16 22:55:02.186,2018-05-16 22:55:02.186,UTC-0300,1.3710392,2018-05-16 22:54:01.058,1.609347,1001,2018-05-16 22:36:06.945,76.59,2018-05-16,22:36:06.945000,2018-05-16,0 days 00:17:54.113000000,17.901883333333334,22,22,Walking,17
118,1691.33,1369892,2018-05-18 11:59:33.405,2018-05-18 11:59:33.405,UTC-0300,1.3344908000000002,2018-05-18 11:58:33.460,1.5277778,1001,2018-05-18 11:35:43.568,96.2,2018-05-18,11:35:43.568000,2018-05-18,0 days 00:22:49.892000000,22.831533333333333,11,11,Walking,22
185,1687.553,1401189,2018-05-18 12:44:18.910,2018-05-18 12:44:18.910,UTC-0300,1.2814324,2018-05-18 12:43:18.376,1.6111112,1001,2018-05-18 12:19:57.187,98.99,2018-05-18,12:19:57.187000,2018-05-18,0 days 00:23:21.189000000,23.353150000000003,12,12,Walking,23
37,1507.61,1276881,2018-05-20 03:18:49.846,2018-05-20 03:18:49.846,UTC-0300,1.3221763000000002,2018-05-20 03:17:48.015,1.6666666,1001,2018-05-20 02:56:31.134,85.98,2018-05-20,02:56:31.134000,2018-05-20,0 days 00:21:16.881000000,21.28135,2,3,Walking,21
434,1566.83,1583077,2018-05-20 00:34:03.629,2018-05-20 00:34:03.629,UTC-0300,1.140321,2018-05-20 00:33:01.322,1.4166666,1001,2018-05-20 00:06:38.245,92.61,2018-05-20,00:06:38.245000,2018-05-20,0 days 00:26:23.077000000,26.384616666666666,0,0,Walking,26
219,1720.54,1297986,2018-05-20 03:20:01.578,2018-05-20 03:20:01.578,UTC-0300,1.3255458,2018-05-20 03:18:02.000,2.2500002,1001,2018-05-20 02:56:25.000,89.07,2018-05-20,02:56:25,2018-05-20,0 days 00:21:37.986000000,21.633100000000002,2,3,Walking,21
395,1170.82,1008115,2018-05-26 00:20:19.040,2018-05-26 00:20:19.040,UTC-0300,1.360786,2018-05-26 00:19:18.431,1.7545315,1001,2018-05-26 00:02:30.316,66.16,2018-05-26,00:02:30.316000,2018-05-26,0 days 00:16:48.115000000,16.801916666666667,0,0,Walking,16
444,1838.989,1464982,2018-05-26 11:29:33.453,2018-05-26 11:29:33.453,UTC-0300,1.3451968,2018-05-26 11:28:33.422,1.5277778,1001,2018-05-26 11:04:08.440,104.14,2018-05-26,11:04:08.440000,2018-05-26,0 days 00:24:24.982000000,24.41636666666667,11,11,Walking,24
377,1749.12,1472236,2018-05-26 12:43:37.440,2018-05-26 12:43:37.440,UTC-0300,1.3048729,2018-05-26 12:42:37.492,1.6111112,1001,2018-05-26 12:18:05.256,100.59,2018-05-26,12:18:05.256000,2018-05-26,0 days 00:24:32.236000000,24.537266666666667,12,12,Walking,24
304,992.737,989459,2018-05-28 23:35:37.247,2018-05-28 23:35:37.247,UTC-0300,1.2163001,2018-05-28 23:34:37.780,1.6666666,1001,2018-05-28 23:18:08.321,57.63,2018-05-28,23:18:08.321000,2018-05-28,0 days 00:16:29.459000000,16.490983333333336,23,23,Walking,16
166,802.06,923120,2018-05-30 18:04:38.440,2018-05-30 18:04:38.440,UTC-0300,1.1878258999999998,2018-05-30 18:03:37.506,1.4444444,1001,2018-05-30 17:48:14.386,47.08,2018-05-30,17:48:14.386000,2018-05-30,0 days 00:15:23.120000000,15.385333333333334,17,18,Walking,15
200,1102.34,924882,2018-05-30 18:10:07.028,2018-05-30 18:10:07.028,UTC-0300,1.191871,2018-05-30 18:03:29.000,2.0833333,1001,2018-05-30 17:48:05.000,57.2,2018-05-30,17:48:05,2018-05-30,0 days 00:15:24.882000000,15.414700000000002,17,18,Walking,15
432,1839.34,1371311,2018-06-04 00:01:04.434,2018-06-04 00:01:04.434,UTC-0300,1.5531334,2018-06-04 00:00:03.782,1.8055556,1001,2018-06-03 23:37:12.471,99.93,2018-06-03,23:37:12.471000,2018-06-04,0 days 00:22:51.311000000,22.855183333333336,23,0,Walking,22
469,1851.43,1383697,2018-06-04 00:15:00.455,2018-06-04 00:15:00.455,UTC-0300,1.3380313999999998,2018-06-04 00:00:08.000,1.5555556,1001,2018-06-03 23:37:05.000,95.89,2018-06-03,23:37:05,2018-06-04,0 days 00:23:03.697000000,23.06161666666667,23,0,Walking,23
497,1303.94,977531,2018-06-05 00:30:47.462,2018-06-05 00:30:47.462,UTC-0300,1.3339117,2018-06-04 22:47:18.000,1.8333334,1001,2018-06-04 22:31:01.000,86.31,2018-06-04,22:31:01,2018-06-04,0 days 00:16:17.531000000,16.292183333333334,22,22,Walking,16
414,1425.729,1285729,2018-06-04 00:58:48.382,2018-06-04 00:58:48.382,UTC-0300,1.4064707,2018-06-04 00:57:47.344,1.6699193,1001,2018-06-04 00:36:21.615,79.65,2018-06-04,00:36:21.615000,2018-06-04,0 days 00:21:25.729000000,21.428816666666666,0,0,Walking,21
33,1340.8529999999996,970912,2018-06-04 22:48:34.365,2018-06-04 22:48:34.365,UTC-0300,1.4371181999999998,2018-06-04 22:47:35.070,1.5833334,1001,2018-06-04 22:31:24.158,73.88,2018-06-04,22:31:24.158000,2018-06-04,0 days 00:16:10.912000000,16.181866666666668,22,22,Walking,16
12,1337.49,980930,2018-06-07 23:57:56.354,2018-06-07 23:57:56.354,UTC-0300,1.3634918,2018-06-07 23:55:28.000,2.2222223,1001,2018-06-07 23:39:08.000,70.18,2018-06-07,23:39:08,2018-06-07,0 days 00:16:20.930000000,16.348833333333335,23,23,Walking,16
38,1188.01,910332,2018-06-07 23:27:17.726,2018-06-07 23:27:17.726,UTC-0300,1.3050294,2018-06-07 23:18:10.000,3.0,1001,2018-06-07 23:03:00.000,69.59000400000001,2018-06-07,23:03:00,2018-06-07,0 days 00:15:10.332000000,15.172200000000002,23,23,Walking,15
203,1067.41,939834,2018-06-07 23:56:22.393,2018-06-07 23:56:22.393,UTC-0300,1.1617647,2018-06-07 23:55:21.706,1.2777778,1001,2018-06-07 23:39:41.872,61.62,2018-06-07,23:39:41.872000,2018-06-07,0 days 00:15:39.834000000,15.663900000000002,23,23,Walking,15
127,1636.805,1911591,2018-06-09 13:36:16.366,2018-06-09 13:36:16.366,UTC-0300,1.3708919,2018-06-09 13:35:15.584,1.6944444,1001,2018-06-09 13:03:23.993,127.67,2018-06-09,13:03:23.993000,2018-06-09,0 days 00:31:51.591000000,31.85985,13,13,Walking,31
467,1567.97,1232274,2018-06-09 15:17:21.375,2018-06-09 15:17:21.375,UTC-0300,1.3123426,2018-06-09 15:16:20.741,1.5,1001,2018-06-09 14:55:48.467,89.5,2018-06-09,14:55:48.467000,2018-06-09,0 days 00:20:32.274000000,20.5379,14,15,Walking,20
321,1005.648,902215,2018-06-09 14:10:05.445,2018-06-09 14:10:05.445,UTC-0300,1.1830155,2018-06-09 14:09:04.246,1.5,1001,2018-06-09 13:54:02.031,58.47,2018-06-09,13:54:02.031000,2018-06-09,0 days 00:15:02.215000000,15.036916666666666,13,14,Walking,15
243,1105.0701,914414,2018-06-13 23:14:59.953,2018-06-13 23:14:59.953,UTC-0300,1.2085007,2018-06-13 22:35:14.000,3.0,1001,2018-06-13 22:20:00.000,67.73,2018-06-13,22:20:00,2018-06-13,0 days 00:15:14.414000000,15.240233333333334,22,22,Walking,15
1,1511.088,1412519,2018-06-15 23:45:03.370,2018-06-15 23:45:03.370,UTC-0300,1.2038605,2018-06-15 23:44:02.630,1.9652373,1001,2018-06-15 23:20:30.111,88.8,2018-06-15,23:20:30.111000,2018-06-15,0 days 00:23:32.519000000,23.541983333333334,23,23,Walking,23
109,1471.69,1210244,2018-06-15 23:46:19.566,2018-06-15 23:46:19.566,UTC-0300,1.2160274,2018-06-15 23:44:10.000,2.7777777,1001,2018-06-15 23:24:00.000,81.3,2018-06-15,23:24:00,2018-06-15,0 days 00:20:10.244000000,20.170733333333335,23,23,Walking,20
260,1364.4501,1008185,2018-06-16 23:07:07.660,2018-06-16 23:07:07.660,UTC-0300,1.3533727,2018-06-16 23:03:06.000,2.0277777,1001,2018-06-16 22:46:18.000,76.13,2018-06-16,22:46:18,2018-06-16,0 days 00:16:48.185000000,16.803083333333333,22,23,Walking,16
398,2638.09,2006185,2018-06-17 21:45:22.666,2018-06-17 21:45:22.666,UTC-0300,1.3149785,2018-06-17 21:41:26.000,1.8333334,1001,2018-06-17 21:08:00.000,139.34,2018-06-17,21:08:00,2018-06-17,0 days 00:33:26.185000000,33.436416666666666,21,21,Walking,33
48,1131.1,910747,2018-06-17 10:21:24.530,2018-06-17 10:21:24.530,UTC-0300,1.2419475,2018-06-17 02:18:10.000,1.9722222,1001,2018-06-17 02:03:00.000,58.57,2018-06-17,02:03:00,2018-06-17,0 days 00:15:10.747000000,15.179116666666667,2,2,Walking,15
328,3107.9,2338888,2018-06-17 23:04:32.066,2018-06-17 23:04:32.066,UTC-0300,1.328794,2018-06-17 22:53:23.000,1.8888888,1001,2018-06-17 22:14:25.000,161.0,2018-06-17,22:14:25,2018-06-17,0 days 00:38:58.888000000,38.98146666666666,22,22,Walking,38
315,2176.33,2183115,2018-06-17 21:42:29.498,2018-06-17 21:42:29.498,UTC-0300,1.168919,2018-06-17 21:41:28.380,1.4444444,1001,2018-06-17 21:05:05.265,129.12,2018-06-17,21:05:05.265000,2018-06-17,0 days 00:36:23.115000000,36.385250000000006,21,21,Walking,36
289,2310.59,2164879,2018-06-17 22:51:31.642,2018-06-17 22:51:31.642,UTC-0300,1.1940988,2018-06-17 22:50:30.747,1.5277778,1001,2018-06-17 22:14:25.868,136.4,2018-06-17,22:14:25.868000,2018-06-17,0 days 00:36:04.879000000,36.08131666666667,22,22,Walking,36
172,1758.895,1817466,2018-06-17 01:48:20.444,2018-06-17 01:48:20.444,UTC-0300,1.0698693,2018-06-17 01:47:19.171,1.3888888,1001,2018-06-17 01:17:01.705,107.11,2018-06-17,01:17:01.705000,2018-06-17,0 days 00:30:17.466000000,30.291100000000004,1,1,Walking,30
198,1027.06,1043853,2018-06-17 22:14:03.475,2018-06-17 22:14:03.475,UTC-0300,1.1874573999999998,2018-06-17 22:13:02.230,1.7777778000000002,1001,2018-06-17 21:55:38.377,60.85,2018-06-17,21:55:38.377000,2018-06-17,0 days 00:17:23.853000000,17.397550000000003,21,22,Walking,17
171,1860.778,1492628,2018-06-18 12:22:59.404,2018-06-18 12:22:59.404,UTC-0300,1.4627177,2018-06-18 12:21:58.635,1.8055556,1001,2018-06-18 11:57:06.007,103.41,2018-06-18,11:57:06.007000,2018-06-18,0 days 00:24:52.628000000,24.877133333333337,11,12,Walking,24
242,1759.31,1266955,2018-06-18 13:15:45.414,2018-06-18 13:15:45.414,UTC-0300,1.3886128999999998,2018-06-18 12:19:06.000,1.8611112,1001,2018-06-18 11:58:00.000,101.74,2018-06-18,11:58:00,2018-06-18,0 days 00:21:06.955000000,21.11591666666667,11,12,Walking,21
403,1261.91,951098,2018-06-19 23:42:47.569,2018-06-19 23:42:47.569,UTC-0300,1.3267928,2018-06-19 22:46:21.000,1.860119,1001,2018-06-19 22:30:30.000,85.28,2018-06-19,22:30:30,2018-06-19,0 days 00:15:51.098000000,15.851633333333334,22,22,Walking,15
286,1256.569,1126099,2018-06-19 22:50:19.406,2018-06-19 22:50:19.406,UTC-0300,1.4601289,2018-06-19 22:49:18.829,1.6944444,1001,2018-06-19 22:30:32.730,86.77,2018-06-19,22:30:32.730000,2018-06-19,0 days 00:18:46.099000000,18.76831666666667,22,22,Walking,18
273,1277.6,925185,2018-06-19 12:11:30.110,2018-06-19 12:11:30.110,UTC-0300,1.3809129,2018-06-19 11:36:02.000,4.7222222999999985,1001,2018-06-19 11:20:37.000,75.06,2018-06-19,11:20:37,2018-06-19,0 days 00:15:25.185000000,15.41975,11,11,Walking,15
376,994.78,938919,2018-06-20 11:06:17.400,2018-06-20 11:06:17.400,UTC-0300,1.2565763,2018-06-20 11:05:16.411,1.5555556,1001,2018-06-20 10:49:37.492,57.35,2018-06-20,10:49:37.492000,2018-06-20,0 days 00:15:38.919000000,15.648650000000002,10,11,Walking,15
299,1781.02,1787308,2018-06-22 17:33:59.470,2018-06-22 17:33:59.470,UTC-0300,1.185722,2018-06-22 17:32:59.075,1.5833334,1001,2018-06-22 17:03:11.767,118.62,2018-06-22,17:03:11.767000,2018-06-22,0 days 00:29:47.308000000,29.78846666666667,17,17,Walking,29
63,1573.39,1351681,2018-06-22 17:40:13.997,2018-06-22 17:40:13.997,UTC-0300,1.1640247,2018-06-22 17:32:31.000,1.8055556,1001,2018-06-22 17:10:00.000,101.85,2018-06-22,17:10:00,2018-06-22,0 days 00:22:31.681000000,22.528016666666666,17,17,Walking,22
710,1095.132,1005527,2018-06-25 23:15:47.231,2018-06-25 23:15:47.231,UTC-0300,1.3785996,2018-06-25 23:14:47.270,1.6111112,1001,2018-06-25 22:58:01.743,64.86,2018-06-25,22:58:01.743000,2018-06-25,0 days 00:16:45.527000000,16.758783333333334,22,23,Walking,16
812,1509.18,1057448,2018-06-26 20:43:16.432,2018-06-26 20:43:16.432,UTC-0300,1.6534429,2018-06-26 20:42:16.576,2.9722223,1001,2018-06-26 20:24:39.128,89.36,2018-06-26,20:24:39.128000,2018-06-26,0 days 00:17:37.448000000,17.624133333333337,20,20,Walking,17
501,2158.93,1581583,2018-06-26 21:00:34.396,2018-06-26 21:00:34.396,UTC-0300,1.3650436,2018-06-26 20:51:21.000,4.25,1001,2018-06-26 20:25:00.000,118.18,2018-06-26,20:25:00,2018-06-26,0 days 00:26:21.583000000,26.359716666666667,20,20,Walking,26
952,1013.73,929526,2018-06-27 20:45:47.409,2018-06-27 20:45:47.409,UTC-0300,1.4454093,2018-06-27 20:44:46.300,1.5555556,1001,2018-06-27 20:29:16.774,58.08,2018-06-27,20:29:16.774000,2018-06-27,0 days 00:15:29.526000000,15.4921,20,20,Walking,15
864,908.519,914823,2018-06-30 01:59:47.387,2018-06-30 01:59:47.387,UTC-0300,1.2451729,2018-06-30 01:58:47.514,1.4741542,1001,2018-06-30 01:43:32.691,52.73,2018-06-30,01:43:32.691000,2018-06-30,0 days 00:15:14.823000000,15.247050000000002,1,1,Walking,15
973,1013.24,907362,2018-07-04 00:40:52.457,2018-07-04 00:40:52.457,UTC-0300,1.3333334,2018-07-04 00:39:52.167,1.6111112,1001,2018-07-04 00:24:44.805,59.6,2018-07-04,00:24:44.805000,2018-07-04,0 days 00:15:07.362000000,15.122700000000002,0,0,Walking,15
883,1057.588,960860,2018-07-11 00:42:09.391,2018-07-11 00:42:09.391,UTC-0300,1.384416,2018-07-11 00:41:08.071,2.0555556,1001,2018-07-11 00:25:07.211,68.08,2018-07-11,00:25:07.211000,2018-07-11,0 days 00:16:00.860000000,16.014333333333333,0,0,Walking,16
926,1270.92,1087229,2018-07-13 00:18:23.714,2018-07-13 00:18:23.714,UTC-0300,1.1689533,2018-07-12 22:23:07.000,2.0555556,1001,2018-07-12 22:05:00.000,66.25,2018-07-12,22:05:00,2018-07-12,0 days 00:18:07.229000000,18.120483333333333,22,22,Walking,18
795,1133.8,914146,2018-07-19 02:17:49.536,2018-07-19 02:17:49.536,UTC-0300,1.2402833,2018-07-19 00:48:15.000,2.5,1001,2018-07-19 00:33:01.000,65.83,2018-07-19,00:33:01,2018-07-19,0 days 00:15:14.146000000,15.235766666666668,0,0,Walking,15
878,1034.61,1002449,2018-07-26 00:23:23.435,2018-07-26 00:23:23.435,UTC-0300,1.2283951000000002,2018-07-26 00:22:23.549,1.5277778,1001,2018-07-26 00:05:41.100,61.79,2018-07-26,00:05:41.100000,2018-07-26,0 days 00:16:42.449000000,16.707483333333336,0,0,Walking,16
531,1384.44,1077841,2018-07-26 00:29:42.271,2018-07-26 00:29:42.271,UTC-0300,1.2844566000000002,2018-07-26 00:24:19.000,3.3888888,1001,2018-07-26 00:06:22.000,79.18,2018-07-26,00:06:22,2018-07-26,0 days 00:17:57.841000000,17.96401666666667,0,0,Walking,17
737,1697.443,2066834,2018-07-27 02:20:59.401,2018-07-27 02:20:59.401,UTC-0300,1.1012621,2018-07-27 02:19:59.517,1.5555556,1001,2018-07-27 01:45:32.683,132.61,2018-07-27,01:45:32.683000,2018-07-27,0 days 00:34:26.834000000,34.44723333333334,1,2,Walking,34
775,1854.352,1731295,2018-07-27 01:38:31.421,2018-07-27 01:38:31.421,UTC-0300,1.1368092,2018-07-27 01:37:31.445,1.3055556,1001,2018-07-27 01:08:40.150,110.76,2018-07-27,01:08:40.150000,2018-07-27,0 days 00:28:51.295000000,28.854916666666668,1,1,Walking,28
948,1163.75,1084245,2018-07-31 00:49:30.039,2018-07-31 00:49:30.039,UTC-0300,1.0733275,2018-07-31 00:42:04.000,2.0555556,1001,2018-07-31 00:24:00.000,66.5,2018-07-31,00:24:00,2018-07-31,0 days 00:18:04.245000000,18.07075,0,0,Walking,18
729,1261.89,965582,2018-08-01 19:30:33.640,2018-08-01 19:30:33.640,UTC-0300,1.3068699,2018-08-01 19:29:05.000,2.1666667,1001,2018-08-01 19:13:00.000,66.81,2018-08-01,19:13:00,2018-08-01,0 days 00:16:05.582000000,16.093033333333334,19,19,Walking,16
937,805.44,929849,2018-08-02 22:47:24.758,2018-08-02 22:47:24.758,UTC-0300,1.2554373,2018-08-02 22:46:24.388,1.4166666,1001,2018-08-02 22:30:54.539,63.38,2018-08-02,22:30:54.539000,2018-08-02,0 days 00:15:29.849000000,15.497483333333333,22,22,Walking,15
917,1135.61,901497,2018-08-09 00:21:51.422,2018-08-09 00:21:51.422,UTC-0300,1.4392362,2018-08-09 00:20:50.180,1.6111112,1001,2018-08-09 00:05:48.683,65.71,2018-08-09,00:05:48.683000,2018-08-09,0 days 00:15:01.497000000,15.02495,0,0,Walking,15
612,1189.52,900470,2018-08-09 22:47:49.912,2018-08-09 22:47:49.912,UTC-0300,1.320999,2018-08-09 22:46:00.000,1.8055556,1001,2018-08-09 22:31:00.000,67.78,2018-08-09,22:31:00,2018-08-09,0 days 00:15:00.470000000,15.007833333333334,22,22,Walking,15
805,948.93,966307,2018-08-14 00:10:59.417,2018-08-14 00:10:59.417,UTC-0300,1.3035842,2018-08-14 00:09:59.032,1.6598814999999998,1001,2018-08-13 23:53:52.725,55.87,2018-08-13,23:53:52.725000,2018-08-14,0 days 00:16:06.307000000,16.105116666666667,23,0,Walking,16
606,1483.339,1387035,2018-08-19 19:43:40.406,2018-08-19 19:43:40.406,UTC+0300,1.1552737,2018-08-19 19:42:39.909,1.4166666,1001,2018-08-19 19:19:32.874,90.91,2018-08-19,19:19:32.874000,2018-08-19,0 days 00:23:07.035000000,23.117250000000002,19,19,Walking,23
728,1193.27,1019257,2018-08-21 13:19:31.398,2018-08-21 13:19:31.398,UTC+0300,1.2783786,2018-08-21 13:18:31.007,1.4166666,1001,2018-08-21 13:01:31.750,68.28,2018-08-21,13:01:31.750000,2018-08-21,0 days 00:16:59.257000000,16.987616666666668,13,13,Walking,16
659,1855.79,1522059,2018-08-21 10:49:08.536,2018-08-21 10:49:08.536,UTC+0300,1.2192628,2018-08-21 10:47:22.000,1.8055556,1001,2018-08-21 10:22:00.000,99.42,2018-08-21,10:22:00,2018-08-21,0 days 00:25:22.059000000,25.367650000000005,10,10,Walking,25
658,1149.761,1069291,2018-08-21 12:40:16.389,2018-08-21 12:40:16.389,UTC+0300,1.2633393,2018-08-21 12:39:15.492,1.8333334,1001,2018-08-21 12:21:26.201,66.54,2018-08-21,12:21:26.201000,2018-08-21,0 days 00:17:49.291000000,17.82151666666667,12,12,Walking,17
998,772.59,941360,2018-08-23 16:52:32.450,2018-08-23 16:52:32.450,UTC+0300,1.1727428,2018-08-23 16:51:31.791,1.8611112,1001,2018-08-23 16:35:50.431,67.54,2018-08-23,16:35:50.431000,2018-08-23,0 days 00:15:41.360000000,15.689333333333334,16,16,Walking,15
780,1527.39,1388378,2018-08-23 09:44:08.079,2018-08-23 09:44:08.079,UTC+0300,1.1001253999999998,2018-08-23 09:40:08.000,3.0833333,1001,2018-08-23 09:17:00.000,91.17,2018-08-23,09:17:00,2018-08-23,0 days 00:23:08.378000000,23.139633333333336,9,9,Walking,23
848,950.11,972282,2018-08-24 17:45:48.393,2018-08-24 17:45:48.393,UTC+0300,1.2803102,2018-08-24 17:44:47.682,1.5833334,1001,2018-08-24 17:28:35.400,54.78,2018-08-24,17:28:35.400000,2018-08-24,0 days 00:16:12.282000000,16.2047,17,17,Walking,16
679,1200.56,1150440,2018-08-24 19:40:23.385,2018-08-24 19:40:23.385,UTC+0300,1.3049568,2018-08-24 19:39:22.414,1.6388888,1001,2018-08-24 19:20:11.974,68.65,2018-08-24,19:20:11.974000,2018-08-24,0 days 00:19:10.440000000,19.174,19,19,Walking,19
634,1205.27,1066857,2018-08-25 22:16:01.180,2018-08-25 22:16:01.180,UTC+0300,1.129739,2018-08-25 21:21:46.000,2.3333333,1001,2018-08-25 21:04:00.000,75.46999,2018-08-25,21:04:00,2018-08-25,0 days 00:17:46.857000000,17.78095,21,21,Walking,17
767,1554.12,1300526,2018-08-25 06:41:32.222,2018-08-25 06:41:32.222,UTC+0300,1.5071973,2018-08-25 06:40:32.007,1.7222221999999998,1001,2018-08-25 06:18:51.481,89.07,2018-08-25,06:18:51.481000,2018-08-25,0 days 00:21:40.526000000,21.675433333333334,6,6,Walking,21
722,1069.751,1014084,2018-08-25 18:16:37.368,2018-08-25 18:16:37.368,UTC+0300,1.2103208,2018-08-25 18:15:36.468,1.5555556,1001,2018-08-25 17:58:42.384,61.99,2018-08-25,17:58:42.384000,2018-08-25,0 days 00:16:54.084000000,16.901400000000002,17,18,Walking,16
730,945.041,928163,2018-08-26 14:38:39.431,2018-08-26 14:38:39.431,UTC+0300,1.216757,2018-08-26 14:37:38.455,1.5,1001,2018-08-26 14:22:10.292,58.82,2018-08-26,14:22:10.292000,2018-08-26,0 days 00:15:28.163000000,15.469383333333333,14,14,Walking,15
504,1874.32,1770846,2018-08-26 10:44:02.407,2018-08-26 10:44:02.407,UTC+0300,1.2134805,2018-08-26 10:43:01.940,1.4444444,1001,2018-08-26 10:13:31.094,109.61,2018-08-26,10:13:31.094000,2018-08-26,0 days 00:29:30.846000000,29.5141,10,10,Walking,29
615,2222.2,1800577,2018-08-26 10:48:16.779,2018-08-26 10:48:16.779,UTC+0300,1.2341598,2018-08-26 10:43:00.000,1.7777778000000002,1001,2018-08-26 10:13:00.000,120.369995,2018-08-26,10:13:00,2018-08-26,0 days 00:30:00.577000000,30.00961666666667,10,10,Walking,30
881,1796.833,1611477,2018-08-27 08:52:33.385,2018-08-27 08:52:33.385,UTC+0300,1.2384921,2018-08-27 08:51:32.349,1.6111112,1001,2018-08-27 08:24:40.872,103.57,2018-08-27,08:24:40.872000,2018-08-27,0 days 00:26:51.477000000,26.857950000000002,8,8,Walking,26
950,963.892,1077155,2018-08-27 11:47:05.396,2018-08-27 11:47:05.396,UTC+0300,1.222361,2018-08-27 11:46:04.810,1.5555556,1001,2018-08-27 11:28:07.655,56.4,2018-08-27,11:28:07.655000,2018-08-27,0 days 00:17:57.155000000,17.952583333333333,11,11,Walking,17
874,1363.44,1149042,2018-08-27 20:42:47.877,2018-08-27 20:42:47.877,UTC+0300,1.1865883999999998,2018-08-27 20:38:09.000,1.7777778000000002,1001,2018-08-27 20:19:00.000,74.0,2018-08-27,20:19:00,2018-08-27,0 days 00:19:09.042000000,19.150700000000004,20,20,Walking,19
562,1309.147,1373850,2018-08-27 19:15:18.247,2018-08-27 19:15:18.247,UTC+0300,1.1568666,2018-08-27 19:14:17.799,1.4444444,1001,2018-08-27 18:51:23.949,77.77,2018-08-27,18:51:23.949000,2018-08-27,0 days 00:22:53.850000000,22.8975,18,19,Walking,22
985,1019.961,903801,2018-08-27 13:44:45.361,2018-08-27 13:44:45.361,UTC+0300,1.3228571000000002,2018-08-27 13:43:45.144,1.9166666,1001,2018-08-27 13:28:41.343,58.76,2018-08-27,13:28:41.343000,2018-08-27,0 days 00:15:03.801000000,15.063350000000002,13,13,Walking,15
887,1248.78,1224357,2018-08-27 20:38:01.351,2018-08-27 20:38:01.351,UTC+0300,1.1121116000000002,2018-08-27 20:37:00.997,1.5277778,1001,2018-08-27 20:16:36.640,75.49,2018-08-27,20:16:36.640000,2018-08-27,0 days 00:20:24.357000000,20.40595,20,20,Walking,20
624,1204.36,973707,2018-08-28 20:55:00.953,2018-08-28 20:55:00.953,UTC-0300,1.2368813,2018-08-28 20:18:22.000,2.3333333,1001,2018-08-28 20:02:09.000,68.58,2018-08-28,20:02:09,2018-08-28,0 days 00:16:13.707000000,16.228450000000002,20,20,Walking,16
763,1284.27,1037332,2018-08-30 00:44:46.052,2018-08-30 00:44:46.052,UTC-0300,1.238051,2018-08-29 23:22:24.000,2.0098138,1001,2018-08-29 23:05:07.000,71.72,2018-08-29,23:05:07,2018-08-29,0 days 00:17:17.332000000,17.288866666666667,23,23,Walking,17
866,1173.58,1128711,2018-08-29 23:25:50.436,2018-08-29 23:25:50.436,UTC-0300,1.276579,2018-08-29 23:24:50.111,1.9722222,1001,2018-08-29 23:06:01.400,69.18,2018-08-29,23:06:01.400000,2018-08-29,0 days 00:18:48.711000000,18.81185,23,23,Walking,18
744,3105.39,2356480,2018-09-01 01:16:08.177,2018-09-01 01:16:08.177,UTC-0300,1.3178087,2018-09-01 01:14:16.000,1.8333334,1001,2018-09-01 00:35:00.000,162.19,2018-09-01,00:35:00,2018-09-01,0 days 00:39:16.480000000,39.27466666666667,0,1,Walking,39
665,2264.4770000000008,2420955,2018-09-01 01:15:26.343,2018-09-01 01:15:26.343,UTC-0300,1.2278771000000002,2018-09-01 01:14:25.936,1.5555556,1001,2018-09-01 00:34:04.981,163.92,2018-09-01,00:34:04.981000,2018-09-01,0 days 00:40:20.955000000,40.34925,0,1,Walking,40
552,1224.2,1257775,2018-09-03 19:52:56.440,2018-09-03 19:52:56.440,UTC-0300,1.0725405,2018-09-03 19:51:55.937,1.4722222,1001,2018-09-03 19:30:58.162,74.84,2018-09-03,19:30:58.162000,2018-09-03,0 days 00:20:57.775000000,20.96291666666667,19,19,Walking,20
